sentiment,id,subject
neutral,240640453836427266,obama
negative,240640453836427266,obama
negative,240640453836427266,obama
neutral,240640453836427266,obama
neutral,241533051870515200,romney
neutral,241533051870515200,romney
negative,241533051870515200,romney
neutral,240437847742636032,obama
neutral,240437847742636032,obama
neutral,240437847742636032,obama
neutral,241178620800954369,red-cross
neutral,241178620800954369,red-cross
neutral,241178620800954369,red-cross
positive,240903293851803648,obama
neutral,240903293851803648,obama
neutral,240903293851803648,obama
neutral,240816140455145472,romney
neutral,240816140455145472,romney
neutral,240816140455145472,romney
neutral,241347109884919808,romney
neutral,241347109884919808,romney
neutral,241347109884919808,romney
neutral,242327792698667008,red-cross
neutral,242327792698667008,red-cross
neutral,242327792698667008,red-cross
neutral,242327792698667008,red-cross
neutral,240876173662490625,national-guard
neutral,240876173662490625,national-guard
neutral,240876173662490625,national-guard
neutral,240451361718804481,obama
neutral,240451361718804481,obama
neutral,240451361718804481,obama
neutral,240484589209022464,robert-bentley
neutral,240484589209022464,robert-bentley
neutral,240484589209022464,robert-bentley
neutral,241755949977726976,red-cross
neutral,241755949977726976,red-cross
neutral,241755949977726976,red-cross
neutral,240837032325304320,romney
neutral,240837032325304320,romney
negative,240837032325304320,romney
neutral,240509075606097920,red-cross
neutral,240509075606097920,red-cross
positive,240509075606097920,red-cross
neutral,240986693577109504,romney
neutral,240986693577109504,romney
neutral,240986693577109504,romney
neutral,240474912878362625,obama
neutral,240474912878362625,obama
neutral,240474912878362625,obama
negative,240817386117267456,obama
neutral,240817386117267456,obama
neutral,240817386117267456,obama
neutral,243747946435313664,obama
neutral,243747946435313664,obama
neutral,243747946435313664,obama
positive,242247191081664512,red-cross
positive,242247191081664512,red-cross
positive,242247191081664512,red-cross
neutral,240637283022290944,rick-scott
neutral,240637283022290944,rick-scott
neutral,240637283022290944,rick-scott
neutral,240637283022290944,rick-scott
neutral,241364176528879616,romney
neutral,241364176528879616,romney
neutral,241364176528879616,romney
neutral,241644121469636608,romney
neutral,241644121469636608,romney
positive,241644121469636608,romney
neutral,240794955138875392,romney
neutral,240794955138875392,romney
neutral,240794955138875392,romney
neutral,241593684951445505,romney
neutral,241593684951445505,romney
neutral,241593684951445505,romney
neutral,242066860814786560,romney
neutral,242066860814786560,romney
negative,242066860814786560,romney
neutral,240853553676156928,obama
neutral,240853553676156928,obama
neutral,240853553676156928,obama
negative,240853553676156928,obama
neutral,243806557677174784,red-cross
neutral,243806557677174784,red-cross
neutral,243806557677174784,red-cross
neutral,241252763558875136,red-cross
neutral,241252763558875136,red-cross
neutral,241252763558875136,red-cross
neutral,240544446293356544,bobby-jindal
neutral,240544446293356544,bobby-jindal
neutral,240544446293356544,bobby-jindal
neutral,241283826272317441,red-cross
neutral,241283826272317441,red-cross
neutral,241283826272317441,red-cross
neutral,241283826272317441,red-cross
neutral,241021590039560194,obama
neutral,241021590039560194,obama
neutral,241021590039560194,obama
neutral,241546347810025472,romney
neutral,241546347810025472,romney
neutral,241546347810025472,romney
neutral,241546347810025472,romney
neutral,241703466538508290,obama
neutral,241703466538508290,obama
neutral,241703466538508290,obama
neutral,241341472736178177,red-cross
neutral,241341472736178177,red-cross
neutral,241341472736178177,red-cross
negative,240477891081682945,obama
negative,240477891081682945,obama
neutral,240477891081682945,obama
neutral,241573170291806208,obama
neutral,241573170291806208,obama
neutral,241573170291806208,obama
neutral,240464611558707201,bobby-jindal
neutral,240464611558707201,bobby-jindal
neutral,240464611558707201,bobby-jindal
neutral,241908995965734912,red-cross
neutral,241908995965734912,red-cross
positive,241908995965734912,red-cross
negative,240891944035823617,romney
negative,240891944035823617,romney
neutral,240891944035823617,romney
neutral,240891944035823617,romney
neutral,241917472461160451,obama
neutral,241917472461160451,obama
neutral,241917472461160451,obama
neutral,241917472461160451,obama
neutral,241008549864538112,red-cross
neutral,241008549864538112,red-cross
neutral,241008549864538112,red-cross
neutral,241008549864538112,red-cross
neutral,240534492891209728,red-cross
neutral,240534492891209728,red-cross
neutral,240534492891209728,red-cross
neutral,240538309649129475,obama
neutral,240538309649129475,obama
neutral,240538309649129475,obama
negative,240516348306919425,obama
negative,240516348306919425,obama
negative,240516348306919425,obama
neutral,240825560891260930,army-corps
neutral,240825560891260930,army-corps
neutral,240825560891260930,army-corps
negative,240518496050618369,romney
neutral,240518496050618369,romney
neutral,240518496050618369,romney
neutral,241288985413033985,national-guard
neutral,241288985413033985,national-guard
neutral,241288985413033985,national-guard
neutral,240450795735248899,romney
neutral,240450795735248899,romney
neutral,240450795735248899,romney
neutral,240320583496245248,rick-scott
neutral,240320583496245248,rick-scott
neutral,240320583496245248,rick-scott
neutral,240253357288218624,romney
neutral,240253357288218624,romney
neutral,240253357288218624,romney
neutral,240847782246748160,national-guard
neutral,240847782246748160,national-guard
neutral,240847782246748160,national-guard
neutral,240882863346696192,red-cross
neutral,240882863346696192,red-cross
neutral,240882863346696192,red-cross
neutral,240633025531101185,romney
negative,240633025531101185,romney
negative,240633025531101185,romney
neutral,241175848361791491,obama
neutral,241175848361791491,obama
neutral,241175848361791491,obama
neutral,241614132019884034,romney
neutral,241614132019884034,romney
neutral,241614132019884034,romney
neutral,240757516819116032,red-cross
neutral,240757516819116032,red-cross
neutral,240757516819116032,red-cross
neutral,240455522552270848,rick-scott
neutral,240455522552270848,rick-scott
neutral,240455522552270848,rick-scott
neutral,240861778555326464,bobby-jindal
neutral,240861778555326464,bobby-jindal
neutral,240861778555326464,bobby-jindal
positive,240278183302279168,rick-scott
neutral,240278183302279168,rick-scott
neutral,240278183302279168,rick-scott
neutral,240538016366596096,red-cross
neutral,240538016366596096,red-cross
neutral,240538016366596096,red-cross
neutral,241009351110844416,red-cross
neutral,241009351110844416,red-cross
neutral,241009351110844416,red-cross
neutral,241572306470711296,national-guard
neutral,241572306470711296,national-guard
neutral,241572306470711296,national-guard
neutral,240583192992677888,romney
neutral,240583192992677888,romney
neutral,240583192992677888,romney
neutral,241762098517004288,romney
negative,241762098517004288,romney
neutral,241762098517004288,romney
neutral,243442747825065987,rick-scott
positive,243442747825065987,rick-scott
neutral,243442747825065987,rick-scott
neutral,240324190564151296,rick-scott
neutral,240324190564151296,rick-scott
neutral,240324190564151296,rick-scott
neutral,240324190564151296,rick-scott
neutral,240816056590024704,bobby-jindal
neutral,240816056590024704,bobby-jindal
neutral,240816056590024704,bobby-jindal
neutral,242302412977741825,red-cross
neutral,242302412977741825,red-cross
neutral,242302412977741825,red-cross
negative,242080416826286082,obama
neutral,242080416826286082,obama
negative,242080416826286082,obama
neutral,241553113415307264,romney
neutral,241553113415307264,romney
positive,241553113415307264,romney
neutral,242312907457716224,red-cross
neutral,242312907457716224,red-cross
neutral,242312907457716224,red-cross
neutral,240452813338054657,red-cross
neutral,240452813338054657,red-cross
neutral,240452813338054657,red-cross
neutral,241253237410369536,red-cross
neutral,241253237410369536,red-cross
neutral,241253237410369536,red-cross
neutral,240965637978066945,red-cross
neutral,240965637978066945,red-cross
neutral,240965637978066945,red-cross
neutral,242152810781745152,red-cross
neutral,242152810781745152,red-cross
neutral,242152810781745152,red-cross
neutral,240453450805149697,national-guard
neutral,240453450805149697,national-guard
neutral,240453450805149697,national-guard
neutral,241372187855028224,red-cross
positive,241372187855028224,red-cross
positive,241372187855028224,red-cross
negative,242954614998192128,obama
neutral,242954614998192128,obama
neutral,242954614998192128,obama
negative,240583721504342016,bobby-jindal
neutral,240583721504342016,bobby-jindal
negative,240583721504342016,bobby-jindal
neutral,241571547209412609,romney
positive,241571547209412609,romney
positive,241571547209412609,romney
neutral,241530971407650816,romney
neutral,241530971407650816,romney
negative,241530971407650816,romney
positive,240398459058929664,red-cross
neutral,240398459058929664,red-cross
positive,240398459058929664,red-cross
neutral,240602964828512256,romney
neutral,240602964828512256,romney
neutral,240602964828512256,romney
negative,242039111471472641,romney
positive,242039111471472641,romney
neutral,242039111471472641,romney
neutral,240334030342594561,obama
neutral,240334030342594561,obama
neutral,240334030342594561,obama
neutral,240516310897938433,obama
neutral,240516310897938433,obama
neutral,240516310897938433,obama
neutral,241707870608039937,romney
neutral,241707870608039937,romney
neutral,241707870608039937,romney
neutral,240818078462668801,red-cross
neutral,240818078462668801,red-cross
positive,240818078462668801,red-cross
neutral,240818078462668801,red-cross
neutral,241552093922598912,romney
neutral,241552093922598912,romney
neutral,241552093922598912,romney
neutral,241552093922598912,romney
neutral,240893936686739457,bobby-jindal
neutral,240893936686739457,bobby-jindal
negative,240893936686739457,bobby-jindal
neutral,240465282936745985,obama
neutral,240465282936745985,obama
neutral,240465282936745985,obama
neutral,240941843888607232,obama
negative,240941843888607232,obama
negative,240941843888607232,obama
neutral,241564131541540865,red-cross
neutral,241564131541540865,red-cross
neutral,241564131541540865,red-cross
neutral,240544446293356544,obama
neutral,240544446293356544,obama
neutral,240544446293356544,obama
neutral,240872939824746497,army-corps
neutral,240872939824746497,army-corps
neutral,240872939824746497,army-corps
neutral,240863183827521536,bobby-jindal
neutral,240863183827521536,bobby-jindal
positive,240863183827521536,bobby-jindal
negative,240643045773672448,obama
negative,240643045773672448,obama
negative,240643045773672448,obama
neutral,240600830309449729,bobby-jindal
neutral,240600830309449729,bobby-jindal
neutral,240600830309449729,bobby-jindal
neutral,240686565838434304,phyl-bryant
neutral,240686565838434304,phyl-bryant
positive,240686565838434304,phyl-bryant
neutral,240686565838434304,phyl-bryant
neutral,241778800428474369,red-cross
neutral,241778800428474369,red-cross
neutral,241778800428474369,red-cross
neutral,240906905256615940,national-guard
neutral,240906905256615940,national-guard
neutral,240906905256615940,national-guard
neutral,240493112001167360,obama
neutral,240493112001167360,obama
neutral,240493112001167360,obama
neutral,241967372074905601,romney
neutral,241967372074905601,romney
neutral,241967372074905601,romney
neutral,241967372074905601,romney
neutral,240876903576252416,rick-scott
negative,240876903576252416,rick-scott
neutral,240876903576252416,rick-scott
neutral,240562204942938112,obama
neutral,240562204942938112,obama
negative,240562204942938112,obama
neutral,241850787091857408,romney
neutral,241850787091857408,romney
negative,241850787091857408,romney
neutral,242471984750002178,obama
neutral,242471984750002178,obama
neutral,242471984750002178,obama
neutral,241212602858999808,robert-bentley
neutral,241212602858999808,robert-bentley
neutral,241212602858999808,robert-bentley
neutral,241502756685365250,national-guard
neutral,241502756685365250,national-guard
neutral,241502756685365250,national-guard
neutral,241554791187226625,romney
neutral,241554791187226625,romney
neutral,241554791187226625,romney
neutral,240887640684101632,obama
neutral,240887640684101632,obama
neutral,240887640684101632,obama
neutral,240783533809991680,red-cross
neutral,240783533809991680,red-cross
neutral,240783533809991680,red-cross
neutral,241639335651323904,bobby-jindal
neutral,241639335651323904,bobby-jindal
neutral,241639335651323904,bobby-jindal
neutral,241610231430406145,obama
neutral,241610231430406145,obama
neutral,241610231430406145,obama
neutral,241697254677827584,romney
neutral,241697254677827584,romney
neutral,241697254677827584,romney
neutral,241568380585377792,romney
neutral,241568380585377792,romney
neutral,241568380585377792,romney
neutral,242511813785296896,red-cross
neutral,242511813785296896,red-cross
neutral,242511813785296896,red-cross
neutral,240641300888682496,robert-bentley
neutral,240641300888682496,robert-bentley
neutral,240641300888682496,robert-bentley
neutral,242927792352800768,obama
neutral,242927792352800768,obama
neutral,242927792352800768,obama
positive,242300525675175938,red-cross
neutral,242300525675175938,red-cross
neutral,242300525675175938,red-cross
neutral,242300525675175938,red-cross
neutral,240559856162050048,rick-scott
neutral,240559856162050048,rick-scott
neutral,240559856162050048,rick-scott
neutral,240458789986377728,obama
neutral,240458789986377728,obama
neutral,240458789986377728,obama
neutral,240893563200761856,red-cross
neutral,240893563200761856,red-cross
neutral,240893563200761856,red-cross
neutral,240360248844623872,obama
neutral,240360248844623872,obama
neutral,240360248844623872,obama
neutral,240844972339888128,obama
neutral,240844972339888128,obama
neutral,240844972339888128,obama
neutral,241562131202461697,obama
neutral,241562131202461697,obama
neutral,241562131202461697,obama
negative,240906720858222592,obama
negative,240906720858222592,obama
neutral,240906720858222592,obama
neutral,240507192250355712,red-cross
neutral,240507192250355712,red-cross
neutral,240507192250355712,red-cross
neutral,240288157222977536,phyl-bryant
neutral,240288157222977536,phyl-bryant
neutral,240288157222977536,phyl-bryant
neutral,240813867268194305,red-cross
neutral,240813867268194305,red-cross
neutral,240813867268194305,red-cross
neutral,240813867268194305,red-cross
neutral,240567527191756800,obama
neutral,240567527191756800,obama
neutral,240567527191756800,obama
neutral,240885069592539136,obama
neutral,240885069592539136,obama
neutral,240885069592539136,obama
neutral,241841392014475264,obama
neutral,241841392014475264,obama
neutral,241841392014475264,obama
neutral,240293614205419520,obama
neutral,240293614205419520,obama
neutral,240293614205419520,obama
neutral,240293614205419520,obama
neutral,242030206796304384,obama
neutral,242030206796304384,obama
neutral,242030206796304384,obama
neutral,240878258269351936,red-cross
neutral,240878258269351936,red-cross
neutral,240878258269351936,red-cross
neutral,240878258269351936,red-cross
neutral,241779412947853312,romney
neutral,241779412947853312,romney
negative,241779412947853312,romney
neutral,240477622407151617,obama
neutral,240477622407151617,obama
neutral,240477622407151617,obama
neutral,241707128186884096,romney
neutral,241707128186884096,romney
neutral,241707128186884096,romney
neutral,240913251083362305,obama
neutral,240913251083362305,obama
neutral,240913251083362305,obama
neutral,241639335651323904,obama
neutral,241639335651323904,obama
neutral,241639335651323904,obama
neutral,241639335651323904,obama
neutral,241375354667819008,obama
neutral,241375354667819008,obama
neutral,241375354667819008,obama
neutral,241219347450834944,national-guard
positive,241219347450834944,national-guard
neutral,241219347450834944,national-guard
neutral,243834751922888705,red-cross
neutral,243834751922888705,red-cross
neutral,243834751922888705,red-cross
neutral,240908859772907521,bobby-jindal
negative,240908859772907521,bobby-jindal
neutral,240908859772907521,bobby-jindal
neutral,241323923822768128,obama
neutral,241323923822768128,obama
neutral,241323923822768128,obama
neutral,241598420211605504,obama
neutral,241598420211605504,obama
neutral,241598420211605504,obama
neutral,241598420211605504,obama
neutral,240520379184054272,obama
neutral,240520379184054272,obama
neutral,240520379184054272,obama
neutral,241575112233598976,romney
neutral,241575112233598976,romney
neutral,241575112233598976,romney
neutral,240284730518552577,obama
neutral,240284730518552577,obama
neutral,240284730518552577,obama
neutral,240284730518552577,obama
neutral,241178867929325568,rick-scott
neutral,241178867929325568,rick-scott
neutral,241178867929325568,rick-scott
neutral,241043048010768384,rick-scott
neutral,241043048010768384,rick-scott
neutral,241043048010768384,rick-scott
neutral,241043048010768384,rick-scott
negative,240563974737891330,obama
neutral,240563974737891330,obama
negative,240563974737891330,obama
neutral,242387238753824769,obama
neutral,242387238753824769,obama
neutral,242387238753824769,obama
neutral,241759347074560000,romney
neutral,241759347074560000,romney
neutral,241759347074560000,romney
neutral,240456449438912512,obama
neutral,240456449438912512,obama
negative,240456449438912512,obama
neutral,240905689038471168,red-cross
neutral,240905689038471168,red-cross
neutral,240905689038471168,red-cross
neutral,240550267790172160,red-cross
neutral,240550267790172160,red-cross
positive,240550267790172160,red-cross
neutral,240550267790172160,red-cross
neutral,241165299724976128,national-guard
neutral,241165299724976128,national-guard
neutral,241165299724976128,national-guard
negative,241597841355726848,obama
negative,241597841355726848,obama
neutral,241597841355726848,obama
positive,240256587028119552,bobby-jindal
neutral,240256587028119552,bobby-jindal
neutral,240256587028119552,bobby-jindal
neutral,243716409354514435,red-cross
neutral,243716409354514435,red-cross
neutral,243716409354514435,red-cross
neutral,240733965567283200,romney
neutral,240733965567283200,romney
neutral,240733965567283200,romney
neutral,240298932457066496,obama
neutral,240298932457066496,obama
neutral,240298932457066496,obama
neutral,240298932457066496,obama
neutral,241563506787381248,red-cross
neutral,241563506787381248,red-cross
neutral,241563506787381248,red-cross
neutral,241563506787381248,red-cross
neutral,243331791669301248,red-cross
neutral,243331791669301248,red-cross
neutral,243331791669301248,red-cross
neutral,241682956199026688,romney
neutral,241682956199026688,romney
neutral,241682956199026688,romney
neutral,240317219689623553,obama
neutral,240317219689623553,obama
neutral,240317219689623553,obama
neutral,240436639808229379,red-cross
neutral,240436639808229379,red-cross
neutral,240436639808229379,red-cross
neutral,240909023589834752,obama
neutral,240909023589834752,obama
neutral,240909023589834752,obama
neutral,241361547048407040,romney
neutral,241361547048407040,romney
neutral,241361547048407040,romney
neutral,240918372655718403,obama
negative,240918372655718403,obama
negative,240918372655718403,obama
neutral,240930267685081088,romney
neutral,240930267685081088,romney
neutral,240930267685081088,romney
negative,241101466239111168,romney
negative,241101466239111168,romney
negative,241101466239111168,romney
negative,241588680895131648,obama
negative,241588680895131648,obama
negative,241588680895131648,obama
neutral,241616904467390464,red-cross
neutral,241616904467390464,red-cross
neutral,241616904467390464,red-cross
neutral,240792463508377600,obama
negative,240792463508377600,obama
neutral,240792463508377600,obama
negative,240272219173953536,obama
neutral,240272219173953536,obama
neutral,240272219173953536,obama
positive,242379051598217217,red-cross
neutral,242379051598217217,red-cross
positive,242379051598217217,red-cross
neutral,240520706469789697,obama
neutral,240520706469789697,obama
neutral,240520706469789697,obama
neutral,240315831236567040,bobby-jindal
neutral,240315831236567040,bobby-jindal
neutral,240315831236567040,bobby-jindal
neutral,240571545460809728,bobby-jindal
neutral,240571545460809728,bobby-jindal
neutral,240571545460809728,bobby-jindal
neutral,241621971283083264,romney
neutral,241621971283083264,romney
neutral,241621971283083264,romney
neutral,240844871395594240,bobby-jindal
neutral,240844871395594240,bobby-jindal
neutral,240844871395594240,bobby-jindal
neutral,240493455833444353,obama
neutral,240493455833444353,obama
neutral,240493455833444353,obama
negative,242930069683720192,obama
neutral,242930069683720192,obama
neutral,242930069683720192,obama
negative,240475374490906624,bobby-jindal
negative,240475374490906624,bobby-jindal
negative,240475374490906624,bobby-jindal
neutral,241578052562329600,obama
negative,241578052562329600,obama
neutral,241578052562329600,obama
neutral,240889318737072128,obama
neutral,240889318737072128,obama
positive,240889318737072128,obama
neutral,240889318737072128,obama
neutral,241198937845923840,red-cross
negative,241198937845923840,red-cross
positive,241198937845923840,red-cross
negative,241630594776301569,romney
neutral,241630594776301569,romney
negative,241630594776301569,romney
neutral,240511143280517120,obama
negative,240511143280517120,obama
neutral,240511143280517120,obama
neutral,240511143280517120,obama
neutral,240863716344733696,national-guard
positive,240863716344733696,national-guard
neutral,240863716344733696,national-guard
neutral,240863716344733696,national-guard
neutral,240817080008601601,romney
neutral,240817080008601601,romney
neutral,240817080008601601,romney
neutral,240817080008601601,romney
neutral,242014008788529152,obama
neutral,242014008788529152,obama
neutral,242014008788529152,obama
neutral,240817080008601601,obama
neutral,240817080008601601,obama
negative,240817080008601601,obama
neutral,240500628093288448,bobby-jindal
neutral,240500628093288448,bobby-jindal
neutral,240500628093288448,bobby-jindal
neutral,240769252502683648,red-cross
neutral,240769252502683648,red-cross
neutral,240769252502683648,red-cross
neutral,241541939483275264,obama
neutral,241541939483275264,obama
neutral,241541939483275264,obama
negative,241541771836940288,romney
neutral,241541771836940288,romney
neutral,241541771836940288,romney
neutral,240459301716635648,obama
neutral,240459301716635648,obama
neutral,240459301716635648,obama
neutral,240634074170003456,romney
neutral,240634074170003456,romney
neutral,240634074170003456,romney
neutral,240616760234082305,obama
neutral,240616760234082305,obama
neutral,240616760234082305,obama
neutral,240892770615693312,romney
neutral,240892770615693312,romney
negative,240892770615693312,romney
neutral,240918758229696513,obama
neutral,240918758229696513,obama
positive,240918758229696513,obama
neutral,241897893647237121,obama
neutral,241897893647237121,obama
neutral,241897893647237121,obama
positive,240441060772438016,romney
neutral,240441060772438016,romney
neutral,240441060772438016,romney
neutral,240477974678364161,rick-scott
neutral,240477974678364161,rick-scott
neutral,240477974678364161,rick-scott
negative,241347835767959552,obama
negative,241347835767959552,obama
negative,241347835767959552,obama
positive,240878300237549569,obama
positive,240878300237549569,obama
positive,240878300237549569,obama
neutral,243084097277267968,obama
neutral,243084097277267968,obama
negative,243084097277267968,obama
negative,242457216458829827,obama
neutral,242457216458829827,obama
neutral,242457216458829827,obama
negative,242457216458829827,obama
neutral,243056683272785920,romney
positive,243056683272785920,romney
neutral,243056683272785920,romney
neutral,240451819275436032,obama
neutral,240451819275436032,obama
neutral,240451819275436032,obama
neutral,241334623630659584,robert-bentley
neutral,241334623630659584,robert-bentley
neutral,241334623630659584,robert-bentley
neutral,243043559371051008,red-cross
neutral,243043559371051008,red-cross
neutral,243043559371051008,red-cross
neutral,243043559371051008,red-cross
neutral,240600918180122625,obama
neutral,240600918180122625,obama
negative,240600918180122625,obama
neutral,240499474923917312,bobby-jindal
neutral,240499474923917312,bobby-jindal
neutral,240499474923917312,bobby-jindal
positive,240895446317420544,obama
neutral,240895446317420544,obama
positive,240895446317420544,obama
neutral,240895446317420544,obama
neutral,241820353414983680,obama
negative,241820353414983680,obama
neutral,241820353414983680,obama
neutral,240675983697526784,bobby-jindal
negative,240675983697526784,bobby-jindal
negative,240675983697526784,bobby-jindal
neutral,241545437650227203,obama
negative,241545437650227203,obama
neutral,241545437650227203,obama
neutral,240474099175022592,obama
neutral,240474099175022592,obama
negative,240474099175022592,obama
neutral,240570878411296768,obama
neutral,240570878411296768,obama
neutral,240570878411296768,obama
neutral,241642829493968896,red-cross
neutral,241642829493968896,red-cross
neutral,241642829493968896,red-cross
neutral,240953248188620800,red-cross
positive,240953248188620800,red-cross
neutral,240953248188620800,red-cross
positive,240953248188620800,red-cross
neutral,240830048800735232,red-cross
positive,240830048800735232,red-cross
neutral,240830048800735232,red-cross
positive,240830048800735232,red-cross
neutral,240740882230427648,obama
neutral,240740882230427648,obama
neutral,240740882230427648,obama
neutral,241533584505188352,romney
neutral,241533584505188352,romney
neutral,241533584505188352,romney
neutral,240528176290336768,obama
negative,240528176290336768,obama
negative,240528176290336768,obama
neutral,240359737303134208,romney
neutral,240359737303134208,romney
neutral,240359737303134208,romney
neutral,240633671336468482,romney
neutral,240633671336468482,romney
neutral,240633671336468482,romney
neutral,241595740009410561,romney
neutral,241595740009410561,romney
neutral,241595740009410561,romney
neutral,240684259206103040,obama
negative,240684259206103040,obama
neutral,240684259206103040,obama
neutral,241223000513462273,bobby-jindal
neutral,241223000513462273,bobby-jindal
neutral,241223000513462273,bobby-jindal
neutral,241121422888554496,army-corps
neutral,241121422888554496,army-corps
neutral,241121422888554496,army-corps
neutral,241548600109301760,rick-scott
neutral,241548600109301760,rick-scott
neutral,241548600109301760,rick-scott
negative,240471234603794432,bobby-jindal
neutral,240471234603794432,bobby-jindal
neutral,240471234603794432,bobby-jindal
neutral,241386012360712192,obama
neutral,241386012360712192,obama
neutral,241386012360712192,obama
neutral,240914534678818816,red-cross
neutral,240914534678818816,red-cross
neutral,240914534678818816,red-cross
neutral,240803884602368000,obama
neutral,240803884602368000,obama
neutral,240803884602368000,obama
neutral,240803884602368000,obama
neutral,240630249036062720,red-cross
neutral,240630249036062720,red-cross
neutral,240630249036062720,red-cross
neutral,240478826172391424,romney
neutral,240478826172391424,romney
neutral,240478826172391424,romney
neutral,240478826172391424,romney
neutral,240535633972588544,obama
neutral,240535633972588544,obama
neutral,240535633972588544,obama
neutral,240513093799645185,obama
neutral,240513093799645185,obama
neutral,240513093799645185,obama
neutral,240921237134659584,bobby-jindal
neutral,240921237134659584,bobby-jindal
negative,240921237134659584,bobby-jindal
neutral,241388281412079617,red-cross
neutral,241388281412079617,red-cross
neutral,241388281412079617,red-cross
neutral,240847765758947328,red-cross
neutral,240847765758947328,red-cross
neutral,240847765758947328,red-cross
neutral,240387465951719424,romney
neutral,240387465951719424,romney
neutral,240387465951719424,romney
neutral,240387465951719424,romney
neutral,240604302970859520,obama
neutral,240604302970859520,obama
neutral,240604302970859520,obama
neutral,240604302970859520,obama
neutral,241218609177829377,obama
negative,241218609177829377,obama
negative,241218609177829377,obama
neutral,240699874352431104,bobby-jindal
neutral,240699874352431104,bobby-jindal
negative,240699874352431104,bobby-jindal
neutral,241700811573452801,bobby-jindal
neutral,241700811573452801,bobby-jindal
neutral,241700811573452801,bobby-jindal
neutral,240287418941579266,bobby-jindal
neutral,240287418941579266,bobby-jindal
neutral,240287418941579266,bobby-jindal
neutral,240287418941579266,bobby-jindal
negative,241335743576944640,obama
negative,241335743576944640,obama
positive,241335743576944640,obama
neutral,240518995101483009,rick-scott
neutral,240518995101483009,rick-scott
negative,240518995101483009,rick-scott
neutral,240359733142364161,red-cross
neutral,240359733142364161,red-cross
neutral,240359733142364161,red-cross
neutral,240633029926723584,romney
neutral,240633029926723584,romney
neutral,240633029926723584,romney
neutral,240538796515540992,romney
neutral,240538796515540992,romney
neutral,240538796515540992,romney
neutral,240583213947432961,army-corps
negative,240583213947432961,army-corps
neutral,240583213947432961,army-corps
neutral,240995853697966080,red-cross
neutral,240995853697966080,red-cross
neutral,240995853697966080,red-cross
neutral,241210031629025280,bobby-jindal
neutral,241210031629025280,bobby-jindal
neutral,241210031629025280,bobby-jindal
negative,240546568397279232,obama
neutral,240546568397279232,obama
neutral,240546568397279232,obama
neutral,241563141962625025,romney
negative,241563141962625025,romney
neutral,241563141962625025,romney
neutral,240467736537485313,romney
neutral,240467736537485313,romney
neutral,240467736537485313,romney
neutral,243804309316308993,red-cross
neutral,243804309316308993,red-cross
neutral,243804309316308993,red-cross
neutral,241212837731631105,bobby-jindal
neutral,241212837731631105,bobby-jindal
